Date: 2025-06-18 16:43:34 - Error during saving
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/train/plant_0111_SMPLER_centered_scaled_remeshing_iso_iter3_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/train/plant_0204_SMPLER_centered_scaled_remeshing_iso_iter4_lce.csv - Taux de NaN : 0.999386189258312
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/train/plant_0237_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.9621068586585828
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/train/plant_0058_SMPLER_centered_scaled_remeshing_iso_iter5_lce.csv - Taux de NaN : 0.05668774888732724
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/train/plant_0101_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.0579499596448749
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/test/plant_0278_SMPLER_centered_scaled_remeshing_iso_iter6_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/test/plant_0315_SMPLER_centered_scaled_remeshing_iso_iter6_lce.csv - Taux de NaN : 0.09137055837563451
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/test/plant_0255_SMPLER_centered_scaled_remeshing_iso_iter4_lce.csv - Taux de NaN : 0.07585247042449547
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/test/plant_0268_SMPLER_centered_scaled_remeshing_iso_iter6_lce.csv - Taux de NaN : 0.053596368715083796
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/test/plant_0305_SMPLER_centered_scaled_remeshing_iso_iter6_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/test/plant_0275_SMPLER_centered_scaled_remeshing_iso_iter6_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/test/plant_0283_SMPLER_centered_scaled_remeshing_iso_iter6_lce.csv - Taux de NaN : 0.05454545454545454
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0130_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0089_SMPLER_centered_scaled_remeshing_iso_iter11_lce.csv - Taux de NaN : 0.18635025754231052
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0245_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.17573371510379385
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0046_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.39730442426018164
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0121_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.45050215208034433
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0166_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.37833532457188374
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0129_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.19418783679753657
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0109_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0280_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.14706927175843695
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0070_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.27928303459774906
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0012_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.366921768707483
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0069_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.3801079414032382
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0270_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.2988812823509768
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0254_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0042_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.5134865134865135
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0125_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.08196721311475409
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0047_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.35497287522603976
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0226_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.2947179946284691
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0244_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.8209132239573038
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0169_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.29072096128170893
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0102_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.30684699915469144
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0156_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.34444444444444444
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0267_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.42018469656992086
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0035_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.2556910569105691
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0106_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.2979989183342347
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0028_SMPLER_centered_scaled_remeshing_iso_iter11_lce.csv - Taux de NaN : 0.11863750725759628
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0233_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.2808417997097242
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0150_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.15907335907335907
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0284_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.9860500379075057
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0213_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.08091024020227561
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0204_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.6059418870388508
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0153_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.5954301075268817
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0193_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.31638714185884
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0160_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.5413902509374099
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0163_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.49428274428274427
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0234_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.18516193823750943
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0022_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.7281814686658977
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0250_SMPLER_centered_scaled_remeshing_iso_iter11_lce.csv - Taux de NaN : 0.08464369354299096
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0003_SMPLER_centered_scaled_remeshing_iso_iter6_lce.csv - Taux de NaN : 0.11945603461597898
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0024_SMPLER_centered_scaled_remeshing_iso_iter12_lce.csv - Taux de NaN : 0.11043360433604336
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0146_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.7012555391432792
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0194_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.40079290164243914
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0095_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0092_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.7951382445722769
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0192_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.2383838383838384
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0176_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0059_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.3663754679978606
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0078_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.4395202276885546
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0135_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.3372132253711201
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0112_SMPLER_centered_scaled_remeshing_iso_iter11_lce.csv - Taux de NaN : 0.3106987761547572
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0083_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.574468085106383
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0081_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.4452096414826818
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0076_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.6983648881239243
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0185_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.6764599202031193
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0054_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.8446635530185089
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0190_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0051_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.9948744233726294
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0206_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.49778377336673735
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0080_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.7132687364049832
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0240_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.9719196732471069
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0031_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.4995194617972129
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0027_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.6371183717193358
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0263_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.4737214235210936
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0205_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.5568224299065421
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0164_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.2968972895863053
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0127_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.22928630024610336
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0043_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.374907017108852
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0023_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.9842777595807403
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0136_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.19481007897705904
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0122_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.39763269835398557
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0099_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.6861819326408561
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0155_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.3426511954992968
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0188_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.9988612639969634
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0277_SMPLER_centered_scaled_remeshing_iso_iter12_lce.csv - Taux de NaN : 0.17397388059701493
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0228_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.5356205852674066
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0148_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.2737635239567233
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0165_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.9823904908650671
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0098_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.7025193798449613
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0128_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.3654510556621881
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0161_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.47257383966244726
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0057_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.217102615694165
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0019_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.6733292953765395
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0120_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.21714719271623673
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0104_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.16792194453954126
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0007_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.7650503630826891
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0071_SMPLER_centered_scaled_remeshing_iso_iter11_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0159_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.29837352776219855
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0221_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.31420373027259685
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0090_SMPLER_centered_scaled_remeshing_iso_iter12_lce.csv - Taux de NaN : 0.06416192618071173
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0075_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.46609997976118195
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0114_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.48710916072408117
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0041_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.786711966779917
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0264_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.4600398494576046
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0010_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.34035759897828866
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0237_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.5855435733022443
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0257_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0093_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.21848065744638204
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0038_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.3630590103201905
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0225_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.10577233150596582
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0134_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.08460144927536233
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0018_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0173_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.6335253107002122
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0235_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0249_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.2940239043824701
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0053_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0085_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.9949606299212599
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0174_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.5442325726789622
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0255_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.07708161582852432
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0222_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0048_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.18333333333333332
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0097_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.6135422826729746
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0118_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0091_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.69497035762096
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0189_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.31646390916463907
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0266_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.5531105677804944
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0004_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.29778039677862894
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0178_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.9430926216640503
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0113_SMPLER_centered_scaled_remeshing_iso_iter6_lce.csv - Taux de NaN : 0.545556490047659
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0183_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.7078149920255183
